Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
,5900,Assam,LAKHIMPUR,Naoboisa,Dologhat Chariali,27.1633056,93.99841667,2021,8.33,502.9,12,262.51,28.36,13.35,3.1,3.1,,22.02,33.97,26.78,10.67,0.42,,272.3,
,5901,Assam,Kamrup (M),Rani,Kahilipara LP school,26.14461,91.76738,2021,8.33,690.8,6,262.51,92.17,3.367,0.52,0.52,,20.02,4.84,86.68,52.68,0.95,,363,
,5902,Assam,Morigaon,Bhurbandha,Solmari,26.2363889,92.3761111,2021,8.33,389.7,6,134.31,56.72,12.45,30.72,30.72,,20.02,30.33,18.84,1.52,0.61,,220.2,
,5903,Assam,Morigaon,Dolonghat,Charibahi,26.2916667,92.4552778,2021,8.33,166,3,122.1,17.725,0.17,0,0,,20.02,14.55,4.77,1.82,0.7,,94.55,
,5904,Assam,Karimganj,South Karimganj,Karimganj,24.8651944,92.36375,2021,8.32,574.1,15,274.72,326.14,2.12,1.92,1.92,,70.06,139.53,15.3,1.78,0.47,,297,
,5905,Assam,Nagaon,Batadara,Bordowa,26.41774,92.54953,2021,8.31,378.7,9,201.46,35.45,15.93,2.04,2.04,,36.03,15.76,22.2,28.08,0.92,,218.2,
,5906,Assam,DHEMAJI,Dhemaji,Santipur,27.5515833,94.50236111,2021,8.3,136,0,91.57,10.635,8.82,0,0,,22.02,7.27,1.75,1.66,0.5,,79,
,5907,Assam,Biswanath,Pub Chayduar,Gohpur New,26.8801,93.6098,2021,8.2,260.5,0,158.73,17.725,20.92,0,0,,20.02,20.62,9.38,7.73,0.67,,148,
,5908,Assam,Biswanath,Chayduar,Helem new,26.85,93.465833,2021,8.19,143.2,0,103.78,10.635,1.19,0,0,,20.02,7.27,7.15,4.76,0.63,,81.48,
,5909,Assam,Kamrup,Dimaria,Topatoli N/Bamfor,26.1030556,92.14333333,2021,8.16,215.5,0,85.47,42.54,5.23,0,0,,8.01,14.56,21.05,2.45,0.36,,122.7,
,5910,Assam,Karbi Anglong,Lumbajong,Diphu,25.8461111,93.44472222,2021,8.15,410.3,15,299.14,21.27,3.95,1.17,1.17,,60.05,20.6,17.55,7.21,0.98,,236.4,
,5911,Assam,Bongaigaon,Baitamari N,Baitamari,26.3474444,90.51727778,2021,8.12,211.3,0,115.99,120.53,23.95,1.55,1.55,,48.04,1.19,54.19,17.01,0.34,,111.9,
,5912,Assam,Kamrup,Chhaygaon,Bamunigaon,26.0236,91.3244,2021,8.11,151,0,85.47,28.36,11.72,0.28,0.28,,8.01,7.28,22.33,10.03,0.44,,77.81,
,5913,Assam,Dibrugarh,Tingkhong,Bamunbari,27.2461111,94.99305556,2021,8.11,252.1,0,140.41,14.18,17.23,0.27,0.27,,22.02,15.77,10.76,2.55,0.08,,133.3,
,5914,Assam,Morigaon,Mayong,Jagiroad,26.12,92.19722222,2021,8.1,418.6,0,152.62,53.175,57.44,7.02,7.02,,6,32.76,43.26,14.03,0.48,,237.7,
,5915,Assam,Darrang,Dalgaon,Thekerabari.1,26.6595833,91.90652778,2021,8.09,332.7,0,146.52,173.705,17.48,0,0,,38.03,13.33,68.95,36.9,0.54,,180,
,5916,Assam,Hailakandi,Katlicherra,Katlicherra New,24.4620556,92.64116667,2021,8.07,528.9,0,231.99,255.24,2.66,0.81,0.81,,62.05,41.23,59.99,38.7,0.59,,273.1,
,5917,Assam,Karbi Anglong,Lumbajong,Diphu (Matibung road),25.84611,93.44472,2021,8.03,487.2,0,164.83,77.99,11.8,14.59,14.59,,34.03,13.33,63.51,13.6,0.66,,281.8,
,5918,Assam,Nagaon,Brahmpur,Bamuni,26.2027778,92.8725,2021,8.01,250.7,0,146.52,31.905,13.78,0,0,,24.02,13.34,21.8,5.5,0.83,,146.2,
,5919,Assam,LAKHIMPUR,Lakhimpur,Koilamari,27.3158889,94.04252778,2021,7.99,65.67,0,48.84,7.09,0.36,0,0,,10.01,2.42,8.09,0.23,0.52,,37.55,
,5920,Assam,LAKHIMPUR,Boginadi,Milanpur,27.4374444,94.29819444,2021,7.99,123.1,0,91.57,3.545,2.42,0,0,,26.02,3.63,0.22,0.13,0.51,,70.12,
,5921,Assam,Kamrup,Dimaria,Topatoli,26.1244444,91.94944444,2021,7.99,85.83,0,42.73,21.27,3.83,0,0,,14.01,2.42,10.32,0.69,0.6,,48.74,
,5922,Assam,Nagaon,Ghasibasti,Ghasibasti/Chapanala,26.3413889,92.86805556,2021,7.98,251.5,9,195.36,10.635,0.02,0,0,,40.03,12.12,8.64,6.38,0.77,,145.6,
,5923,Assam,Kamrup Metro,NorthGuwahati,Amingaon,26.1917778,91.61475,2021,7.98,269.3,0,122.1,177.25,14.7,0,0,,28.02,10.91,77.8,36.99,0.63,,144.7,
,5924,Assam,SONITPUR,Tezpur,"Porua chariali, Tezpur",26.85686,92.508783,2021,7.97,338.4,0,115.99,56.72,3.49,25.57,25.57,,20.02,19.41,22.42,3.36,0.19,,180.1,
,5925,Assam,Kamrup,Bejera,Dirgheswari,26.240935,91.746847,2021,7.96,365.5,0,219.78,24.815,21.14,0.65,0.65,,42.03,8.47,39.4,3.91,1.7,,194.3,
,5926,Assam,Darrang,Mangaldoi,MangaldoiII,26.4229167,92.00033333,2021,7.93,287.1,0,73.26,159.525,31.77,0.03,0.03,,36.03,2.41,72.39,25.25,0.39,,153.2,
,5927,Assam,DHEMAJI,Murkongselek,Jonai Murkongselek,27.8269444,95.23386111,2021,7.92,116.2,0,79.36,14.18,5.43,0,0,,16.01,6.06,6.14,2.42,0.37,,61.98,
,5928,Assam,LAKHIMPUR,Karunabari,Amguri,27.0473056,93.94725,2021,7.87,179.3,0,103.78,14.18,6.03,1.36,1.36,,20.02,9.7,9.57,2.64,0.4,,96.66,
,5929,Assam,Baksa,Tamulpur,Daranga,26.7888889,91.50111111,2021,7.85,300.8,0,91.57,166.615,11.03,3.57,3.57,,18.01,13.34,67.18,38.24,0.34,,150.7,
,5930,Assam,Nagaon,Kapilli,Amsoi,26.1361111,92.42166667,2021,7.84,56.83,0,36.63,10.635,0.13,34.16,34.16,,6,3.64,15.08,4.05,0.76,,33.11,
,5931,Assam,Karimganj,Patharkandi,Patharkandi,24.5945,92.32077778,2021,7.84,380.8,0,213.67,99.26,14.28,0.37,0.37,,44.04,46.1,10.66,6.55,0.47,,198.2,
,5932,Assam,DHEMAJI,Bordoloni,Bordoloni,27.4133611,94.42719444,2021,7.83,229.2,0,164.83,14.18,4.43,0,0,,32.03,13.33,8.28,1.53,0.53,,131.4,
,5933,Assam,Morigaon,Mairabari,Mairabari/Moirabari,26.4536111,92.4283333,2021,7.83,2181,0,616.59,336.775,63,39.61,39.61,,114.09,109.17,172.32,64.32,0.56,,1262,
,5934,Assam,SONITPUR,Rangapara,Thelamara,26.694416,92.586632,2021,7.82,136.4,0,73.26,10.635,4.52,0.28,0.28,,6,7.28,16.35,1.13,0.15,,72.65,
,5935,Assam,Karimganj,Lowaipowa,Hathikira,24.4778889,92.31827778,2021,7.81,412.1,0,134.31,223.335,13.61,1.33,1.33,,28.02,33.97,67.89,32.33,0.28,,218.7,
,5936,Assam,DHEMAJI,Murkongselek,Bhagaban charali,27.7098056,94.85663889,2021,7.8,160.5,0,61.05,10.635,14.82,6.02,6.02,,6,12.13,12.06,2.08,0.3,,85.33,
,5937,Assam,SONITPUR,Gabhoru,Ghoramari,26.73868,92.77195,2021,7.76,165.4,0,73.26,14.18,16.19,5.47,5.47,,16.01,9.7,7.49,7.37,0.3,,88.35,
,5938,Assam,Kamrup,Chayani Barduar,Mirza,26.0930556,91.54722222,2021,7.73,208.5,0,122.1,31.905,8.46,1.33,1.33,,22.02,6.06,26.82,2.31,0.77,,110,
,5939,Assam,Dhubri,Hatibutha,Shapamari Beat,26.2384444,90.37505556,2021,7.72,66.55,0,54.94,56.72,7.36,0,0,,10.01,3.64,30.03,12.19,0.23,,33.5,
,5940,Assam,Hailakandi,Lala,Lala,24.5977778,92.56194444,2021,7.71,145.7,0,115.99,113.44,2.6,0.91,0.91,,36.03,14.55,26.09,22.76,0.21,,75.02,
,5941,Assam,Kamrup,Rani,Rani II,26.0413,91.5863,2021,7.7,267.9,0,146.52,28.36,8.29,0.47,0.47,,20.02,26.69,8.64,4.91,0.5,,136.8,
,5942,Assam,Nalbari,Nalbari,Tihu,26.475,91.58947222,2021,7.69,631.2,0,256.4,152.435,34.24,1.06,1.06,,50.04,37.6,59.64,10.51,1.1,,336.1,
,5943,Assam,Kamrup,Chayani Barduar,Maniori Tinali,26.0688611,91.52922222,2021,7.61,106,0,61.05,21.27,3.9,1.16,1.16,,8.01,4.85,17.56,2.6,0.61,,57.11,
,5944,Assam,Morigaon,Mayong,New Nellie,26.0997222,92.31611111,2021,7.6,57,0,36.63,10.635,0,12.62,12.62,,8.01,1.21,13.7,2.12,0.53,,32.4,
,5945,Assam,Kamrup (M),Bejera,Dirgheshwari,26.23889,91.73997,2021,7.575,510.8,0,140.41,88.63,8.684,9.03,9.03,,26.02,16.98,58.68,10.33,1.1,,265,
,5946,Assam,Hailakandi,Algapur,Panchgram New,24.8713889,92.59647222,2021,7.56,313.8,0,128.2,248.15,5.48,2.51,2.51,,22.02,63.1,38.05,19.15,0.34,,166.3,
,5947,Assam,Kamrup,Boko,Boko,25.9833,91.245,2021,7.56,182.1,0,134.31,28.36,4.61,0.28,0.28,,16.01,18.2,13.33,2.29,0.7,,93.08,
,5948,Assam,Hailakandi,Lala,Monachera,24.5995278,92.55908333,2021,7.49,166.2,0,115.99,141.8,11.32,1.46,1.46,,24.02,31.54,39.05,3.72,0.22,,86.57,
,5949,Assam,Biswanath,Borgang,Sootia new,26.738061,93.041335,2021,7.48,512.8,0,128.2,63.81,22.3,40.86,40.86,,22.02,20.62,30.34,22.32,0.17,,275.1,
,5950,Assam,LAKHIMPUR,Boginadi,Mori Dirgha,27.3234722,94.13563889,2021,7.43,147.4,0,91.57,21.27,6.35,0,0,,20.02,6.06,1.77,6.88,0.6,,84.19,
,5951,Assam,Kamrup,Chayani Barduar,Mirza,26.0931,91.5472,2021,7.42,174.1,0,170.94,46.085,8.91,0.17,0.17,,20.02,3.63,44.37,27.75,0.46,,89.69,
,5952,Assam,Kamrup,Chhaygaon,Chhaygaon,26.0411,91.3597,2021,7.38,217.3,0,73.26,21.27,10.24,0.99,0.99,,18.01,9.7,9.61,5.85,0.62,,111.3,
,5953,Assam,Goalpara,Dudhnoi,Pattapara,25.9677778,90.90583333,2021,7.38,296.5,0,67.15,53.175,22.13,0.7,0.7,,54.04,1.19,7.25,7.01,1.4,,155.7,
,5954,Assam,Chirang,Bijni,"Bijni,AAU, Kahikuchi (Azara Rani)",26.4928611,90.70330556,2021,7.35,164.5,0,91.57,49.63,16.89,0.02,0.02,,28.02,6.05,26.89,2.23,0.31,,85.41,
,5955,Assam,Kamrup (M),Rani,"Bijni,AAU, Kahikuchi (Azara Rani)",26.1052778,91.61186111,2021,7.305,158,0,91.57,56.72,24.754,0.92,0.92,,24.02,30.33,6,3.08,0.72,,83.34,
,5956,Assam,Cachar,Udarbond,Katigora,24.8870556,92.58902778,2021,7.3,132,0,91.57,152.435,7.76,0.64,0.64,,26.02,8.48,59.85,31.71,0.2,,68.6,
,5957,Assam,Cachar,Razabazar,Razabazar,24.8724722,93.06472222,2021,7.06,206.5,0,97.68,131.165,5.33,0.09,0.09,,16.01,7.27,60.96,33.77,0.33,,110.7,
,5958,Assam,Bongaigaon,Bongaigaon,Bongaigaon New,26.459,90.55933333,2021,6.92,283.4,0,85.47,92.17,79.13,0.22,0.22,,40.03,8.48,47.66,18.96,0.27,,148.2,
,5959,Assam,Bongaigaon,Baitamari,Chaprakata,26.4899167,90.61208333,2021,6.79,211.4,0,73.26,92.17,36.89,6.29,6.29,,22.02,8.48,44.77,19.31,0.22,,115.6,
,5960,Assam,Cachar,Lakhipur,Poilapul,24.8321389,93.12472222,2021,6.76,113.9,0,61.05,99.26,4.61,0.11,0.11,,18.01,1.2,55.49,8.25,0.21,,60.29,
,5961,Assam,Goalpara,Krishnai,Krishnai New,26.0347222,90.66166667,2021,6.74,129,0,79.36,81.535,10.18,0.38,0.38,,8.01,7.28,45.23,19.71,0.23,,67.4,
,5962,Assam,Goalpara,Dudhnoi,Dudhnoi,25.9825,90.78166667,2021,6.63,353.9,0,91.57,248.15,4.39,0.82,0.82,,36.03,13.33,77.3,58.8,0.09,,188.4,
,5963,Assam,Cachar,Lakhipur,Shivtila,24.8242778,93.00297222,2021,6.57,125.3,0,30.52,109.895,22.82,1.3,1.3,,12.01,3.63,52.51,28.01,0.22,,66.36,
,5964,Assam,Cachar,Silchar,Badribasti,24.8129444,92.87738889,2021,6.04,290.9,0,30.52,237.515,8.58,1.84,,100,16.01,14.56,74.86,58.89,0.18,,153.7,
,5965,Assam,Tinsukia,Margherita,Borgolai Sainagar,27.2775691,95.71296132,2021,4.54,556,0,12.21,42.54,79.71,0.44,,115,24.02,13.34,5.28,3.12,0,,296.7,
,5966,Bihar,Saran,Dighwara,Aami,25.74,84.96,2021,8.01,372,0,128,21,30,25,0,115,38,5,27,11,0.26,,242,
,5967,Bihar,Saran,Baniapur,Baleshra,25.82,84.69,2021,8.08,1176,0,293,128,82,90,0,290,96,12,131,4.3,0.53,,764,
,5968,Bihar,Saran,Chapra,Chapra,25.78,84.71,2021,8.19,476,0,146,46,4.93,58,0.09,150,54,4,34,12,0.29,,309,
,5969,Bihar,Vaishali,Mahnar(Sahdei),Chakiyai (Chakiyaj),25.63,85.48,2021,8.16,999,0,250,107,101,47,0.42,325,102,17,75,8.4,0.63,,649,
,5970,Bihar,Vaishali,Patedi Belsar,Chintawanpur,25.96,85.27,2021,8.19,439,0,177,28,26,10,0,115,34,7,41,9.95,0.13,,285,
,5971,Bihar,Vaishali,Mahua,Mahua 1,25.83,85.42,2021,8.14,855,0,146,153,41,57,0,245,80,11,78,10,0,,556,
,5972,Bihar,Vaishali,Vaishali,Vaishali (High School Chauk),25.99,85.12,2021,8.16,661,0,189,28,82,68,0,210,70,9,53,5.7,0,,430,
,5973,Bihar,Muzaffarpur,Sahebganj,Daha Chapra,26.19,84.95,2021,8.14,567,0,232,11,18,72,0,200,72,5,34,8.1,0,,369,
,5974,Bihar,Muzaffarpur,Paroo,Jaffarpur (Bichala Tola),26.08,84.99,2021,8.16,384,0,177,25,2.85,9.45,0,125,36,9,26,6.85,0,,250,
,5975,Bihar,Muzaffarpur,Baruraj (Motipur),Muhammadpur Balmi,26.28,85.14,2021,8.14,459,0,146,18,36,58,0,135,36,11,35,13,0,,298,
,5976,Bihar,Muzaffarpur,Paroo,Paroo,26.1,85.11,2021,7.87,1870,0,464,220,188,59,0,540,184,19,165,30,0,,1216,
,5977,Bihar,Muzaffarpur,Sahebganj,Parwal Patti Baraun,26.3,84.94,2021,7.89,1381,0,500,160,25,43,0,465,158,17,95,16,0,,898,
,5978,Bihar,E. Champaran,Chakia,Chakia 1,26.42,85.06,2021,8.12,561,0,189,21,29,80,0,185,60,9,40,5.8,0.74,,365,
,5979,Bihar,Patna,Danapur,Gobhtal,25.63,85.01,2021,8.08,914,0,329,71,41,40,0,325,90,24,51,14,0.19,,594,
,5980,Bihar,Patna,Danapur,Darbespur,25.65,84.94,2021,8.18,434,0,232,7,3.72,1.46,0,175,56,9,16,2.95,0.61,,282,
,5981,Bihar,Patna,Maner,Lalbegum,25.65,84.98,2021,8.13,444,0,214,21,9.75,5.24,0,175,60,6,17,1.93,0.24,,289,
,5982,Bihar,Patna,Maner,Gyaspur,25.64,84.92,2021,7.89,1333,0,378,181,76,23,0,330,86,28,134,24,0.24,,866,
,5983,Bihar,Patna,Maner,Nagwa,25.62,84.91,2021,8.17,318,0,153,14,9.75,1.03,0,130,46,4,10,2.01,0.24,,207,
,5984,Bihar,Patna,Naubatpur,Faridpur,25.55,84.98,2021,8.05,430,0,158,53,2.29,1.97,0,175,44,16,16,2.01,0.16,,280,
,5985,Bihar,Patna,Dulhin Bazar,Dulhin Bazar,25.38,84.86,2021,8.04,689,0,220,71,32,28,0,260,24,49,34,7.12,0.06,,448,
,5986,Bihar,Patna,Patna Sadar,Mithapur,25.6,85.13,2021,8.09,690,0,232,92,19,4.28,0,270,34,45,30,2.76,0,,449,
,5987,Bihar,Patna,Bikram,Andhra Chowki,25.47,84.9,2021,8.16,355,0,165,21,6.66,3.1,0,155,54,5,7,1.4,0.48,,231,
,5988,Bihar,Patna,Phulwari Sharif,Parsa Bazar,25.55,84.87,2021,8.15,429,0,140,46,20,3.6,0,170,44,15,16,2.3,0.23,,279,
,5989,Bihar,Patna,Patna Sadar,Khazpura,25.6,85.08,2021,8.07,718,0,165,71,71,59,0,260,68,22,41,2.56,0.23,,467,
,5990,Bihar,Patna,Patna rural,B N College,25.62,85.15,2021,8.09,384,0,201,11,3.72,0.8,0,140,38,11,21,2.41,0,,250,
,5991,Bihar,Patna,Danapur cum Khagaul,Khagaul1,25.58,85.14,2021,8.07,519,0,189,46,26,7.09,0,205,28,33,20,6.12,0.11,,337,
,5992,Bihar,Patna,Phulwari Sharif,Phulwari,25.58,85.05,2021,8.11,409,0,153,21,36,4.22,0,160,26,23,18,1.56,0.48,,266,
,5993,Bihar,Patna,Patna rural,B V College,25.59,85.09,2021,8.1,512,0,122,60,54,5.08,0,195,22,34,21,2.16,1.7,,333,
,5994,Bihar,Patna,Bhita HQ,Bhita,25.55,84.86,2021,8.07,845,0,220,92,65,35,0,320,16,68,41,4.83,0.48,,549,
,5995,Bihar,Patna,Bhita,Arap,25.49,84.9,2021,8.06,400,0,171,25,17,4.09,0,135,30,15,25,1.05,0.44,,260,
,5996,Bihar,Arwal,Arwal,Arwal 1,25.25,84.68,2021,8.07,283,0,85,25,16,18,0,85,24,6,21,0.82,0.23,,184,
,5997,Bihar,Jehanabad,Jehanabad,Jahanabad hosp.,25.23,85,2021,8.16,1300,0,354,192,39,58,0,465,30,95,75,11.3,0.28,,845,
,5998,Bihar,Aurangabad,Aurangabad,Patrava,24.84,84.34,2021,8.17,276,0,67,25,24,23,0,100,22,11,15,2.58,0.42,,179,
,5999,Bihar,Nalanda,Asthawan,Asthawan,25.22,85.63,2021,7.85,1007,0,458,60,30,6.1,0,250,12,53,107,4.97,0.88,18,655,
,6000,Bihar,Nalanda,Bihar Sharif,Bihar Sharif (Rly Stn),25.2,85.54,2021,7.67,1063,0,366,110,48,22,0,230,22,43,124,21,0.33,17,691,
,6001,Bihar,Nalanda,Bihar Sharif,Bihar Sharif,25.21,85.51,2021,7.53,1468,0,427,188,86,29,0,300,18,62,170,35,0.24,16,954,
,6002,Bihar,Nalanda,Ekangarsarai,Ekangarsarai (Ekangardih),25.23,85.22,2021,7.95,1357,0,586,60,86,28,0,280,12,61,150,50,0.96,15,882,
,6003,Bihar,Nalanda,Harnaut,Harnaut 1,25.38,85.53,2021,7.35,669,0,323,32,11,4.1,0,245,18,49,37,2.45,0.18,15,435,
,6004,Bihar,Nalanda,Ekangarsarai,Nishchalganj,25.25,85.33,2021,7.62,817,0,397,32,17,24,0,195,16,38,94,1.69,0.28,15,531,
,6005,Bihar,Nalanda,Noorsarai,Papanhosa,25.18,85.43,2021,7.5,723,0,311,57,14,0.93,0,230,18,45,56,5.36,0.33,15,470,
,6006,Bihar,Nalanda,Rajgir,Sithuara,25.03,85.51,2021,7.97,497,0,256,14,7.8,9.72,0,205,16,40,16,1.81,0.21,15,323,
,6007,Bihar,Nalanda,Nagarnausa,,25.39,85.35,2021,7.55,850,0,305,103,32,3.26,0,320,26,62,45,2.66,0.15,13,553,
,6008,Bihar,Nawada,Nawada,Nawada 2,24.91,85.55,2021,7.65,505,0,250,28,4.99,5.24,0,205,16,40,18,2.01,0.11,16,328,
,6009,Bihar,Nawada,Pakribarwan,Pakribarwan,24.96,85.74,2021,7.65,2180,0,445,426,55,31.5,0,490,84,68,260,1.08,0.28,15,1417,
,6011,Bihar,Seikhpura,Chewara,Chewara,25.08,85.92,2021,7.79,992,0,336,117,43,15,0,305,22,61,79,2.74,0.62,15,645,
,6012,Bihar,Gaya,Fatehpur,Baraila More Powa,24.69,85.16,2021,7.8,2102,0,494,430,7.01,31,0,580,24,126,209,11.5,0.06,16,1366,
,6013,Bihar,Gaya,Gaya,Bitho Sharif,24.69,84.96,2021,7.21,1890,0,299,440,50,29,0,680,38,142,96,28.1,0.08,15,1229,
,6014,Bihar,Gaya,Bodhgaya,Bodhgaya,24.7,84.99,2021,7.75,463,0,189,32,15,23,0,185,22,32,20,4.16,0.15,20,301,
,6015,Bihar,Bhojpur,Bihiya (Dogra),Bihiya (Dogra),25.55,84.46,2021,7.25,799,0,305,43,47,31,0,285,40,45,42,15,0.31,5.78,519,
,6016,Bihar,Bhojpur,Garhani,Garhani (Nahsi),25.42,84.55,2021,8.03,596,0,256,21,37,17,0.66,210,54,18,35,0.73,0.83,13,387,
,6017,Bihar,Bhojpur,Jagdishpur,Jagdishpur 1,25.48,84.41,2021,7.69,744,0,195,89,59,21,0,195,28,30,75,7.2,0.48,13,484,
,6018,Bihar,Bhojpur,Koilwar,Muhammadpur,25.61,84.79,2021,7.53,762,0,171,103,66,25,0,285,56,35,40,3.34,0.14,15,495,
,6019,Bihar,Bhojpur,Koilwar,Rajapur Bazar,25.64,84.79,2021,7.54,447,0,153,53,9.01,10,0,170,28,24,15,6.7,0.21,9.52,291,
,6020,Bihar,Bhojpur,Udwantnagar,Udwantnagr,25.51,84.63,2021,7.34,793,0,311,82,7.66,10,0,245,18,49,61,11,0.56,12,515,
,6021,Bihar,Buxar,Brahmpur,Brahmpur,25.6,84.31,2021,7.54,635,0,311,25,10,2.65,1.29,240,36,36,29,6.84,0.25,10,413,
,6022,Bihar,Buxar,Buxar,Buxar,25.57,84.01,2021,7.26,945,0,354,85,48,8.69,1.36,275,46,39,81,11,0.36,12,614,
,6023,Bihar,Buxar,Buxar,Churamanapur DW,25.59,84.03,2021,7.4,919,0,451,21,24,38,0.94,290,16,61,67,13,0.49,8.47,597,
,6024,Bihar,Buxar,Buxar,Mishravalia,25.53,83.91,2021,7.16,1769,0,439,252,124,44,0,660,42,135,79,32,0.64,13,1150,
,6025,Bihar,Darbhanga,Sakri,Sakri 1,26.2,86.1,2021,7.86,548,0,311,11,1,0,0.21,155,40,13,53,1.67,0.68,11,356,
,6026,Bihar,Samstipur,Vidyapatinagar,Sahit (Bajidpur),25.59,85.61,2021,7.72,541,0,214,28,53,0.27,0.42,200,52,17,31,4.03,0.83,7.52,352,
,6027,Bihar,Samstipur,Jitwarpur,Jathmal pur (Samastipur),25.87,85.83,2021,7.63,1446,0,390,174,99,59,0.1,510,46,96,79,29.6,0.77,5.02,940,
,6028,Bihar,Samstipur,Warisnagar,Kishanpur,25.92,85.8,2021,7.76,1125,0,268,185,100,0.73,0.04,485,34,97,45,6.66,0.69,6.34,731,
,6029,Bihar,Samstipur,Mohiuddinagar,Madudabad 1,25.59,85.71,2021,7.7,600,0,256,39,33,8.54,0.06,245,28,43,22,8.33,0,6.72,390,
,6030,Bihar,Samstipur,Tajpur Morwa,Tajpur (Harishakarpur Baghuani),25.81,85.65,2021,7.73,1963,0,464,224,196,52,0,750,254,28,104,8.05,0.41,11,1276,
,6031,Bihar,Samstipur,Ujiarpur,Bhagwanpur Kamla(Ujiarpur),25.77,85.83,2021,7.94,908,0,262,99,92,0,0,370,18,79,39,2.71,0.61,6.94,590,
,6032,Bihar,Sitamarhi,Dumra,Bhupbhairo khaptola,26.57,85.56,2021,8.1,382,0,195,11,8.78,0,0.08,173.5,44,15,10,3.9,0.42,4.42,248,
,6033,Bihar,Sitamarhi,Sitamarhi,Kodwara Tala,26.59,85.47,2021,8.12,314,0,183,11,3.23,0,0.44,140,52,2,11,1.85,0.22,4.63,204,
,6034,Bihar,Sitamarhi,Sitamarhi,Punaura,26.59,85.47,2021,8.18,443,0,189,50,5.4,0.73,0.23,200,68,7,13,2.1,0.47,4.01,288,
,6035,Bihar,Begusarai,Barauni,Bihat,25.46,85.97,2021,7.85,750,0,256,67,62,2.83,0.1,280,42,43,41,7.52,0.29,7.16,488,
,6036,Bihar,Begusarai,Begusarai,Mohanpur Usrahi,25.51,86.13,2021,8.1,617,0,250,46,20,21,0.15,245,22,46,25,2.05,0.18,5.81,401,
,6037,Bihar,Begusarai,Teghra,"Naya nagar, dularpur",25.51,85.92,2021,7.96,645,0,238,50,46,0.19,0.17,290,26,55,11,4.72,0,2.3,419,
,6038,Bihar,Muzaffarpur,Turki,Barkurwa morh,26.03,85.35,2021,7.75,1770,0,177,348,196,59,0.21,610,170,45,118,20,0.06,7.1,1151,
,6039,Bihar,Muzaffarpur,Minapur,Garagalia (Minapur),26.25,85.42,2021,8.01,443,0,189,21,46,3.84,0.26,195,36,26,10,5.88,0,0.8,288,
,6040,Bihar,Muzaffarpur,Katra 1,Katra 1,26.22,85.64,2021,8.1,546,0,238,43,16,0.25,0.09,200,28,32,35,2.86,0,0.07,355,
,6041,Bihar,Muzaffarpur,Bochaha,Shukrahat (Maidapur),26.12,85.53,2021,7.93,654,0,268,43,29,0,0.02,255,12,55,31,8.16,0,4.85,425,
,6042,Bihar,Muzaffarpur,Bochaha,Sarfuddinpur,26.11,85.55,2021,8.03,468,0,189,28,30,1.98,0,205,28,33,16,5.32,0,5.66,304,
,6043,Chandigarh,Chandigarh,Chandigarh,Sector-46,30.703,76.769,2021,8.5,257,12,122,14,0,1.67,0,110,32,7,15,2.03,0.23,18,,
,6044,Chandigarh,Chandigarh,Chandigarh,IMD Sector 39,30.74,76.731,2021,8.4,259,12,24,7,95,1.51,0,140,28,17,5.47,2.04,0.2,18,,
,6045,Chandigarh,Chandigarh,Chandigarh,Sector 39-D,30.743,76.728,2021,8.45,385,12,122,28,12,21,0,140,32,15,25,1,0.6,19,,
,6046,Chandigarh,Chandigarh,Chandigarh,Sector 10-C,30.755,76.794,2021,8.35,254,24,73,14,20,0,0,130,32,12,6.26,2.1,0.27,18,,
,6047,Chandigarh,Chandigarh,Chandigarh,Sector 31-D,30.705,76.78,2021,8.75,486,24,171,21,15,9.2,0,140,12,27,58,2.3,0.32,20,,
,6048,Chandigarh,Chandigarh,Chandigarh,New industrial Area (Karsan Camp)30.690,,76.889,2021,8.7,319,24,171,7,0,2.51,2.51,0,16,7,56,2.04,0.3,18,,
,6049,Chhattisgarh,Durg,Gurur,Balodgahan,20.65,81.47,2021,7.4,707,0,268,58,50,14,14,0,68,34,17,6,0.8,6,,0
,6050,Chhattisgarh,Kanker,Kanker,Kulgoan,20.18,81.51,2021,7.5,649,0,146,21,0,12,12,0,80,22,26,0,1.1,15,,0
,6051,Chhattisgarh,Bastar,Keshkal,Keshkal,20.1,81.59,2021,7.4,380,0,281,64,0,26,26,0,36,12,21,2,0.4,19,,0
,6052,Chhattisgarh,Bastar,Keshkal,Batrali,20.06,81.58,2021,7.6,318,0,146,43,0,1,1,0,24,10,30,2,0.3,9,,0
,6053,Chhattisgarh,Kondagaon,Keshkal,Garaka,20,81.6,2021,6.8,377,0,128,35,0,27,27,0,32,14,15,3,0.3,16,,0
,6054,Chhattisgarh,Bastar,Bastar,Chappar Bhanpuri,19.14,81.86,2021,7.2,396,0,220,14,0,10,10,0,64,8,5,0,0.4,6,,0
,6055,Chhattisgarh,Kondagaon,Makadi,Baniyagaon,19.5,81.69,2021,7.9,263,0,122,21,0,11,11,0,40,14,12,3,0.3,14,,0
,6056,Chhattisgarh,Bilaspur,Takhatpur,Beltara,22.27,82.27,2021,7.7,1150,0,244,206,48,37,37,0,84,62,45,1,0,10,,25
